ESTACION,MAGNITUD,TECNICA,HORARIO,ANIO,MES,DIA,HORA1,HORA2,HORA3,HORA4,HORA5,HORA6,HORA7,HORA8,HORA9,HORA10,HORA11,HORA12,HORA13,HORA14,HORA15,HORA16,HORA17,HORA18,HORA19,HORA20,HORA21,HORA22,HORA23,HORA24
28079035,14,06,02,2016,10,12,00082,00074,00049,00058,00067,00069,00062,00052,00052,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079036,01,38,02,2016,10,12,00009,00009,00009,00009,00009,00009,00009,00008,00008,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079036,06,48,02,2016,10,12,000.2,000.2,000.2,000.3,000.2,000.2,000.2,000.2,000.2,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079036,07,08,02,2016,10,12,00001,00001,00001,00002,00001,00001,00001,00003,00004,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079036,08,08,02,2016,10,12,00027,00033,00020,00021,00015,00017,00016,00021,00030,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079036,10,47,02,2016,10,12,00023,00031,00032,00032,00026,00023,00038,00030,00014,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079036,12,08,02,2016,10,12,00028,00035,00022,00023,00016,00018,00017,00025,00036,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079036,89,98,02,2016,10,12,00.00,00.00,00.00,00.00,00.00,00.00,00.50,03.50,01.00,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079038,01,38,02,2016,10,12,00002,00002,00002,00002,00002,00002,00002,00002,00002,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079038,07,08,02,2016,10,12,00006,00006,00002,00001,00002,00002,00002,00004,00006,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079038,08,08,02,2016,10,12,00023,00020,00025,00018,00010,00011,00012,00016,00024,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079038,09,47,02,2016,10,12,00009,00011,00015,00013,00010,00009,00011,00013,00002,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079038,10,47,02,2016,10,12,00017,00020,00024,00023,00020,00017,00023,00025,00003,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079038,12,08,02,2016,10,12,00031,00028,00027,00020,00013,00013,00015,00022,00033,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079038,20,59,02,2016,10,12,000.7,000.6,000.6,000.9,000.5,000.4,000.4,000.3,000.3,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079038,30,59,02,2016,10,12,000.1,000.1,000.1,000.1,000.1,000.1,000.1,000.1,000.1,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079038,35,59,02,2016,10,12,000.1,000.1,000.1,000.1,000.1,000.1,000.1,000.1,000.1,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079038,83,98,02,2016,10,12,017.4,017.1,016.4,016.1,016.2,016.5,015.0,013.9,013.6,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079038,89,98,02,2016,10,12,00.00,00.00,00.00,00.00,00.00,00.00,01.00,03.50,01.00,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079039,06,48,02,2016,10,12,000.3,000.3,000.3,000.3,000.2,000.2,000.2,000.3,000.2,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079039,07,08,02,2016,10,12,00003,00002,00002,00002,00002,00002,00002,00002,00002,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079039,08,08,02,2016,10,12,00025,00020,00021,00017,00013,00009,00013,00017,00018,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079039,12,08,02,2016,10,12,00029,00023,00024,00020,00016,00011,00016,00020,00021,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079039,14,06,02,2016,10,12,00075,00080,00073,00072,00074,00079,00064,00045,00047,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079039,89,98,02,2016,10,12,00.00,00.00,00.00,00.00,00.00,00.00,01.00,02.50,01.00,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079040,01,38,02,2016,10,12,00005,00005,00005,00006,00005,00005,00005,00005,00005,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079040,07,08,02,2016,10,12,00005,00001,00001,00001,00001,00001,00001,00001,00002,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079040,08,08,02,2016,10,12,00045,00025,00024,00020,00028,00029,00020,00015,00029,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079040,10,47,02,2016,10,12,00021,00025,00026,00027,00020,00023,00036,00024,00014,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079040,12,08,02,2016,10,12,00052,00026,00026,00021,00030,00030,00022,00016,00032,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079040,89,98,02,2016,10,12,00.00,00.00,00.00,00.00,00.00,00.00,00.00,03.00,01.00,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079047,07,08,02,2016,10,12,00001,00002,00001,00001,00001,00001,00002,00003,00003,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079047,08,08,02,2016,10,12,00025,00047,00036,00025,00012,00020,00011,00014,00022,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079047,09,47,02,2016,10,12,00012,00013,00017,00018,00015,00010,00012,00011,00006,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079047,10,47,02,2016,10,12,00020,00023,00027,00028,00025,00020,00021,00020,00011,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079047,12,08,02,2016,10,12,00027,00049,00038,00027,00014,00022,00014,00018,00026,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079048,07,08,02,2016,10,12,00002,00002,00002,00002,00002,00001,00002,00002,00001,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079048,08,08,02,2016,10,12,00031,00033,00040,00034,00022,00020,00016,00011,00011,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079048,09,47,02,2016,10,12,00009,00010,00012,00011,00009,00005,00005,00006,00008,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079048,10,47,02,2016,10,12,00019,00019,00021,00022,00018,00014,00015,00013,00011,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079048,12,08,02,2016,10,12,00034,00036,00042,00037,00025,00022,00019,00013,00013,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079049,07,08,02,2016,10,12,00001,00001,00001,00001,00001,00001,00001,00001,00001,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079049,08,08,02,2016,10,12,00023,00027,00031,00023,00016,00015,00013,00011,00015,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079049,12,08,02,2016,10,12,00024,00029,00032,00024,00017,00017,00015,00012,00016,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079049,14,06,02,2016,10,12,00079,00065,00051,00060,00062,00071,00070,00054,00057,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079050,07,08,02,2016,10,12,00014,00011,00009,00008,00006,00007,00008,00017,00020,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079050,08,08,02,2016,10,12,00030,00032,00037,00028,00018,00021,00022,00029,00030,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079050,09,47,02,2016,10,12,00013,00009,00010,00009,00012,00010,00005,00010,00009,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079050,10,47,02,2016,10,12,00020,00016,00016,00016,00020,00017,00012,00016,00012,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079050,12,08,02,2016,10,12,00052,00049,00051,00041,00027,00032,00035,00055,00061,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079050,83,98,02,2016,10,12,017.5,017.4,017.0,016.7,016.7,017.0,015.8,014.7,014.5,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079054,07,08,02,2016,10,12,00004,00005,00005,00005,00005,00005,00004,00005,00005,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079054,08,08,02,2016,10,12,00009,00014,00013,00012,00011,00008,00008,00012,00020,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079054,12,08,02,2016,10,12,00016,00021,00020,00019,00019,00015,00014,00020,00027,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079054,14,06,02,2016,10,12,00086,00074,00070,00068,00067,00072,00072,00064,00052,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079054,80,98,02,2016,10,12,00001,00001,00001,00001,00001,00001,00001,00001,00001,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079054,81,98,02,2016,10,12,01.64,01.85,01.33,01.28,01.21,01.05,01.09,01.46,00.59,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079054,82,98,02,2016,10,12,00148,00160,00175,00154,00171,00182,00158,00284,00298,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079054,83,98,02,2016,10,12,016.7,015.4,014.2,014.3,014.6,015.0,015.0,013.2,013.2,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079054,89,98,02,2016,10,12,00.00,00.00,00.00,00.00,00.00,00.00,00.00,02.50,00.50,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079055,07,08,02,2016,10,12,00001,00001,00001,00001,00002,00002,00001,00003,00002,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079055,08,08,02,2016,10,12,00029,00033,00029,00032,00033,00036,00016,00027,00027,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079055,10,47,02,2016,10,12,00024,00025,00030,00031,00026,00034,00054,00058,00021,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079055,12,08,02,2016,10,12,00030,00035,00031,00033,00035,00038,00018,00032,00030,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079055,20,59,02,2016,10,12,002.0,001.6,001.5,001.3,001.5,001.7,001.3,001.4,001.1,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079055,30,59,02,2016,10,12,000.4,000.3,000.3,000.3,000.4,000.3,000.3,000.3,000.3,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079055,35,59,02,2016,10,12,000.4,000.2,000.2,000.1,000.3,000.2,000.1,000.1,000.2,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079055,42,02,02,2016,10,12,01.19,01.28,01.58,01.58,01.29,01.24,01.20,01.20,01.19,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079055,43,02,02,2016,10,12,01.04,01.12,01.40,01.41,01.13,01.09,01.08,01.09,01.08,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079055,44,02,02,2016,10,12,00.15,00.16,00.18,00.17,00.16,00.15,00.13,00.11,00.11,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079056,06,48,02,2016,10,12,000.3,000.3,000.4,000.3,000.2,000.2,000.2,000.2,000.3,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079056,07,08,02,2016,10,12,00012,00006,00008,00001,00001,00001,00001,00002,00005,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079056,08,08,02,2016,10,12,00061,00060,00058,00026,00016,00018,00011,00019,00027,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079056,12,08,02,2016,10,12,00079,00069,00070,00028,00017,00020,00013,00023,00034,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079056,14,06,02,2016,10,12,00045,00040,00035,00062,00074,00070,00073,00056,00044,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079056,81,98,02,2016,10,12,00.16,00.14,00.21,00.19,00.26,00.38,00.63,00.32,00.21,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079056,82,98,02,2016,10,12,00048,00175,00106,00205,00182,00196,00205,00306,00047,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079056,83,98,02,2016,10,12,015.1,014.4,013.8,014.0,014.4,014.5,013.7,012.2,011.7,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079056,86,98,02,2016,10,12,00047,00051,00056,00057,00058,00059,00071,00089,00091,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079056,89,98,02,2016,10,12,00.00,00.00,00.00,00.00,00.00,00.00,01.00,02.50,01.50,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079057,01,38,02,2016,10,12,00009,00010,00010,00009,00009,00010,00009,00010,00010,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079057,06,48,02,2016,10,12,000.2,000.3,000.3,000.3,000.2,000.2,000.2,000.2,000.2,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079057,07,08,02,2016,10,12,00001,00001,00001,00001,00001,00001,00001,00001,00002,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079057,08,08,02,2016,10,12,00015,00019,00019,00017,00013,00012,00014,00017,00016,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079057,10,47,02,2016,10,12,00037,00018,00028,00032,00024,00022,00051,00033,00011,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079057,12,08,02,2016,10,12,00016,00020,00020,00019,00014,00013,00015,00018,00019,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079057,83,98,02,2016,10,12,015.7,015.3,014.6,014.4,014.3,014.5,012.1,010.7,010.4,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079058,07,08,02,2016,10,12,00001,00001,00001,00001,00001,00001,00002,00004,00006,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079058,08,08,02,2016,10,12,00022,00019,00017,00010,00010,00017,00019,00019,00020,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079058,12,08,02,2016,10,12,00023,00021,00019,00012,00012,00019,00022,00026,00029,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079058,14,06,02,2016,10,12,00074,00070,00060,00061,00059,00054,00038,00034,00030,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079059,07,08,02,2016,10,12,00001,00001,00001,00001,00001,00001,00001,00001,00001,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079059,08,08,02,2016,10,12,00018,00024,00017,00015,00014,00010,00013,00011,00015,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079059,12,08,02,2016,10,12,00019,00026,00018,00017,00015,00011,00015,00012,00016,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079059,14,06,02,2016,10,12,00086,00071,00073,00072,00071,00078,00073,00066,00058,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079059,80,98,02,2016,10,12,00000,00000,00001,00001,00000,00000,00000,00000,00001,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079059,81,98,02,2016,10,12,02.15,01.60,01.37,01.56,01.48,01.77,01.99,01.09,00.56,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079059,82,98,02,2016,10,12,00204,00183,00165,00182,00152,00215,00239,00228,00343,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079059,83,98,02,2016,10,12,015.8,014.7,013.8,013.7,014.0,014.2,013.7,011.7,011.4,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079059,86,98,02,2016,10,12,00045,00050,00056,00058,00059,00060,00068,00088,00092,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079059,87,98,02,2016,10,12,00926,00925,00925,00925,00924,00924,00925,00925,00925,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079059,88,98,02,2016,10,12,00023,00023,00023,00023,00023,00023,00023,00023,00026,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079059,89,98,02,2016,10,12,00.00,00.00,00.00,00.00,00.00,00.00,00.00,03.00,01.00,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079060,07,08,02,2016,10,12,00001,00001,00001,00001,00001,00001,00001,00001,00002,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079060,08,08,02,2016,10,12,00015,00015,00013,00013,00010,00011,00015,00018,00018,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079060,10,47,02,2016,10,12,00028,00023,00025,00027,00023,00021,00042,00022,00014,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079060,12,08,02,2016,10,12,00017,00017,00014,00014,00011,00013,00017,00020,00021,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079060,14,06,02,2016,10,12,00104,00101,00099,00092,00091,00085,00061,00050,00049,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079060,87,98,02,2016,10,12,00917,00917,00917,00917,00916,00916,00916,00916,00916,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
28079060,89,98,02,2016,10,12,00.00,00.00,00.00,00.00,00.00,00.00,01.00,02.50,01.00,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
